index, matrix_size, precision, error, time, iterations, min_val, max_val
45, 5, 1.000000e-03, 6.181351e-04, 107555, 43, -1.000000e+09, 1.000000e+09, 
46, 5, 1.000000e-03, 9.585850e-04, 806668, 356, -1.000000e+09, 1.000000e+09, 
47, 5, 1.000000e-03, 5.479430e-04, 41778, 13, -1.000000e+09, 1.000000e+09, 
48, 5, 1.000000e-03, 8.003229e-04, 29333, 8, -1.000000e+09, 1.000000e+09, 
49, 5, 1.000000e-03, 8.177694e-04, 185334, 78, -1.000000e+09, 1.000000e+09, 
50, 5, 1.000000e-03, 9.790437e-04, 2186668, 642, -1.000000e+09, 1.000000e+09, 
51, 5, 1.000000e-03, 3.943408e-04, 76444, 14, -1.000000e+09, 1.000000e+09, 
52, 5, 1.000000e-03, 7.046537e-04, 127111, 26, -1.000000e+09, 1.000000e+09, 
53, 5, 1.000000e-03, 9.920442e-04, 7785341, 2009, -1.000000e+09, 1.000000e+09, 
54, 5, 1.000000e-03, 9.057168e-04, 184000, 48, -1.000000e+09, 1.000000e+09, 
55, 5, 1.000000e-03, 7.945103e-05, 61778, 13, -1.000000e+09, 1.000000e+09, 
56, 5, 1.000000e-03, 8.606511e-04, 281778, 89, -1.000000e+09, 1.000000e+09, 
57, 5, 1.000000e-03, 2.760190e-04, 45778, 12, -1.000000e+09, 1.000000e+09, 
58, 5, 1.000000e-03, 1.065423e-04, 47111, 11, -1.000000e+09, 1.000000e+09, 
59, 5, 1.000000e-03, 8.493969e-05, 47556, 12, -1.000000e+09, 1.000000e+09, 
60, 5, 1.000000e-03, 9.789269e-04, 1397334, 302, -1.000000e+09, 1.000000e+09, 
61, 5, 1.000000e-03, 2.987412e-04, 112000, 24, -1.000000e+09, 1.000000e+09, 
62, 5, 1.000000e-03, 5.026736e-04, 110222, 26, -1.000000e+09, 1.000000e+09, 
63, 5, 1.000000e-03, 4.911280e-04, 83556, 15, -1.000000e+09, 1.000000e+09, 
64, 5, 1.000000e-03, 7.795369e-04, 384000, 101, -1.000000e+09, 1.000000e+09, 
65, 5, 1.000000e-03, 2.661231e-04, 103111, 11, -1.000000e+09, 1.000000e+09, 
66, 5, 1.000000e-03, 9.731572e-04, 299112, 85, -1.000000e+09, 1.000000e+09, 
67, 5, 1.000000e-03, 6.472696e-04, 55556, 13, -1.000000e+09, 1.000000e+09, 
68, 5, 1.000000e-03, 9.579853e-04, 334667, 97, -1.000000e+09, 1.000000e+09, 
69, 5, 1.000000e-03, 7.239743e-04, 202667, 56, -1.000000e+09, 1.000000e+09, 
70, 5, 1.000000e-03, 6.503679e-04, 104444, 28, -1.000000e+09, 1.000000e+09, 
71, 5, 1.000000e-03, 9.951258e-04, 944445, 191, -1.000000e+09, 1.000000e+09, 
72, 5, 1.000000e-03, 3.320659e-04, 66222, 12, -1.000000e+09, 1.000000e+09, 
73, 5, 1.000000e-03, 9.274908e-04, 393778, 70, -1.000000e+09, 1.000000e+09, 
74, 5, 1.000000e-03, 9.911567e-04, 1638668, 469, -1.000000e+09, 1.000000e+09, 
